Id,Model,Age_08_04,Mfg_Month,Mfg_Year,KM,Fuel_Type,HP,Met_Color,Color,Automatic,cc,Doors,Cylinders,Gears,Quarterly_Tax,Weight,Mfr_Guarantee,BOVAG_Guarantee,Guarantee_Period,ABS,Airbag_1,Airbag_2,Airco,Automatic_airco,Boardcomputer,CD_Player,Central_Lock,Powered_Windows,Power_Steering,Radio,Mistlamps,Sport_Model,Backseat_Divider,Metallic_Rim,Radio_cassette,Tow_Bar,Price
1213,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,73,8,1998,87358,Petrol,110,1,Black,0,1600,3,4,5,69,1050,1,1,3,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,7500
1214,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,72,9,1998,87083,Petrol,110,0,Red,0,1600,4,4,5,69,1035,1,1,3,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,7450
1215,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,70,11,1998,87000,Petrol,110,1,Silver,0,1600,4,4,5,69,1035,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7950
1216,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,78,3,1998,87000,Petrol,110,1,Blue,0,1600,4,4,5,69,1035,0,1,3,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,7250
1217,TOYOTA Corolla 1.3 3D Linea Terra 2/3-Doors,73,8,1998,87000,Petrol,86,1,Red,0,1300,3,4,5,69,1015,0,1,12,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,7950
1218,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,80,1,1998,87000,Petrol,86,1,Black,0,1300,3,4,5,69,1015,0,1,3,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,8250
1219,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,72,9,1998,86860,Petrol,110,0,Green,0,1600,5,4,5,85,1075,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,8250
1220,TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA 2/3-Doors,80,1,1998,86109,Petrol,110,1,Grey,0,1600,3,4,5,85,1055,0,1,3,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,6750
1221,TOYOTA Corolla 1.3 16V LB Linea Luna 4/5-Doors,79,2,1998,86000,Petrol,86,1,Green,0,1300,5,4,5,69,1040,0,0,3,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,8750
1222,TOYOTA Corolla 1.6 HB LINEA LUNA 2/3-Doors,80,1,1998,86000,Petrol,110,0,Green,0,1600,3,4,5,19,1050,0,1,3,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,8950
1223,TOYOTA Corolla 2.0 DSL LIFTB LINEA TERRA 4/5-Doors,70,11,1998,85864,Diesel,72,1,Green,0,2000,5,4,5,185,1135,0,1,3,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,8500
1224,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,80,1,1998,85565,Petrol,110,0,Blue,0,1600,5,4,5,85,1070,0,1,3,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,8250
1225,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA AUT4 2/3-Doors,70,11,1998,85470,Petrol,107,0,Red,1,1600,3,4,5,85,1080,0,1,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,9450
1226,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,73,8,1998,85200,Petrol,110,1,Silver,0,1600,3,4,5,69,1050,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7950
1227,TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA 2/3-Doors,70,11,1998,85000,Petrol,110,1,Blue,0,1600,3,4,5,85,1055,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,7900
1228,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,73,8,1998,84988,Petrol,110,1,Black,0,1600,3,4,5,69,1050,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,8500
1229,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,79,2,1998,84966,Petrol,110,0,White,0,1600,5,4,5,85,1070,0,1,3,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,8250
1230,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,76,5,1998,84472,Petrol,110,1,Black,0,1600,5,4,5,85,1070,1,1,3,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,8250
1231,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,73,8,1998,84402,Petrol,110,1,Red,0,1600,4,4,5,69,1035,1,1,3,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,8950
1232,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,74,7,1998,84123,Petrol,110,0,Black,0,1600,3,4,5,69,1050,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,7950
1233,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,80,1,1998,84000,Petrol,110,0,Blue,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,6950
1234,TOYOTA Corolla 1.6 16v Liftback Linea Terra 4/5-Doors,78,3,1998,84000,Petrol,110,1,Red,0,1600,5,4,5,19,1065,0,1,3,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,7250
1235,TOYOTA Corolla 1.6 16V WAGON LINEA TERRA Stationwagen,77,4,1998,84000,Petrol,110,1,Grey,0,1600,5,4,5,85,1085,0,0,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,7750
1236,TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA 2/3-Doors,75,6,1998,83850,Petrol,110,1,Blue,0,1600,3,4,5,85,1055,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,8700
1237,TOYOTA Corolla LIFTBACK 1.6 Linea Terra Liftback 4/5-Doors,80,1,1998,83540,Petrol,110,1,Green,0,1600,5,4,5,85,1070,1,1,12,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,8950
1238,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,76,5,1998,83405,Petrol,110,1,Grey,0,1600,5,4,5,85,1070,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,6750
1239,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,71,10,1998,83291,Petrol,110,1,Green,0,1600,5,4,5,85,1070,0,1,3,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,7500
1240,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,69,12,1998,83133,Petrol,86,0,Black,0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,7950
1241,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA AUT3 2/3-Doors,71,10,1998,83047,Petrol,86,1,Black,1,1300,3,4,5,69,1045,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,8950
1242,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,71,10,1998,82700,Petrol,110,0,Blue,0,1600,3,4,5,69,1050,0,1,3,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,7950
1243,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,78,3,1998,82675,Petrol,86,0,White,0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,7450
1244,TOYOTA Corolla 1.3 HB LINEA TERRA 2/3-Doors,78,3,1998,82595,Petrol,86,1,Blue,0,1300,3,4,5,19,1015,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5950
1245,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,75,6,1998,82256,Petrol,110,1,Blue,0,1600,3,4,5,69,1050,0,1,3,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,7750
1246,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,77,4,1998,82103,Petrol,86,1,Grey,0,1300,3,4,5,69,1015,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,6950
1247,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,80,1,1998,82021,Petrol,86,1,Grey,0,1300,5,4,5,69,1035,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,8750
1248,TOYOTA Corolla 1.6 Linea Luna 4/5-Doors,71,10,1998,82000,Petrol,110,1,Green,0,1600,5,4,5,85,1075,0,0,3,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,8950
1249,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,79,2,1998,81988,Petrol,110,1,Grey,0,1600,5,4,5,85,1070,1,1,3,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,7495
1250,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,76,5,1998,81930,Petrol,110,0,Blue,0,1600,5,4,5,85,1070,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,7750
1251,TOYOTA Corolla 1.6 VVTi Linea terra 2/3-Doors,70,11,1998,81663,Petrol,110,0,Blue,0,1600,3,4,5,69,1050,0,1,3,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,6950
1252,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,77,4,1998,80486,Petrol,110,1,Blue,0,1600,5,4,5,85,1070,0,1,3,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,7990
1253,TOYOTA Corolla 1.6 16v Linea Terra 4/5-Doors,78,3,1998,80000,Petrol,110,1,Blue,0,1600,4,4,5,19,1065,0,0,3,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,7250
1254,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,69,12,1998,79000,Petrol,86,0,Grey,0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6900
1255,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,74,7,1998,78894,Petrol,110,0,Black,0,1600,5,4,5,85,1070,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,7750
1256,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,78,3,1998,78689,Petrol,110,0,Grey,0,1600,4,4,5,69,1035,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7250
1257,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,77,4,1998,78435,Petrol,86,0,Red,0,1300,3,4,5,69,1015,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8950
1258,TOYOTA Corolla 1.6 Linea Terra HB 2/3-Doors,71,10,1998,78260,Petrol,110,0,Blue,0,1600,3,4,5,69,1050,0,0,12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,8500
1259,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,72,9,1998,78120,Petrol,110,1,Blue,0,1600,5,4,5,85,1075,1,1,3,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,7950
1260,TOYOTA Corolla 1.3 HB LINEA TERRA 2/3-Doors,77,4,1998,77000,Petrol,86,0,Green,0,1300,3,4,5,19,1015,0,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6950
1261,TOYOTA Corolla 1.6 16V HATCHB GTSI 2/3-Doors,78,3,1998,77000,Petrol,110,0,Red,0,1600,3,4,5,69,1050,0,0,3,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,8000
1262,TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA 2/3-Doors,75,6,1998,76382,Petrol,110,1,Green,0,1600,3,4,5,85,1055,0,1,3,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,7950
1263,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,76,5,1998,76268,Petrol,86,1,Green,0,1300,3,4,5,69,1015,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,8500
1264,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,73,8,1998,76151,Petrol,86,1,Black,0,1300,3,4,5,69,1015,0,1,3,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,7490
1265,TOYOTA Corolla 1.6 16V HATCHB GTSI 2/3-Doors,80,1,1998,76000,Petrol,110,0,Red,0,1600,3,4,5,69,1050,1,1,3,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,8250
1266,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,71,10,1998,76000,Petrol,110,1,Blue,0,1600,5,4,5,85,1070,0,1,3,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,9250
1267,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,72,9,1998,75840,Petrol,86,0,Blue,0,1300,5,4,5,69,1035,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,7950
1268,TOYOTA Corolla 1.6 HB LINEA TERRA 2/3-Doors,77,4,1998,75799,Petrol,110,1,Black,0,1600,3,4,5,19,1050,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9500
1269,TOYOTA Corolla 1.6 Linea Terra Comfort H 2/3-Doors,72,9,1998,75525,Petrol,110,1,Blue,0,1600,3,4,5,19,1114,0,0,6,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,8950
1270,TOYOTA Corolla 1.3 Linea Terra wagon Stationwagen,78,3,1998,75323,Petrol,86,1,Red,0,1300,5,4,5,69,1050,0,0,12,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,8450
1271,TOYOTA Corolla 1.6 station 1 Stationwagen,79,2,1998,75322,Petrol,110,1,Green,0,1600,4,4,5,85,1115,0,0,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7995
1272,TOYOTA Corolla 1.6 Linea Terra Sd 4/5-Doors,78,3,1998,75226,Petrol,110,0,Red,0,1600,4,4,5,69,1035,0,1,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,8750
1273,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,71,10,1998,75085,Petrol,86,0,Blue,0,1300,5,4,5,69,1035,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,5950
1274,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,73,8,1998,75000,Petrol,110,0,Grey,0,1600,5,4,5,85,1075,0,0,3,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,8500
1275,TOYOTA Corolla 1.3 16V Linea Terra 4/5-Doors,69,12,1998,75000,Petrol,86,1,Blue,0,1300,4,4,5,69,1000,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8950
1276,TOYOTA Corolla 1.3 16V SEDAN LINEA TERRA 4/5-Doors,69,12,1998,75000,Petrol,86,1,Red,0,1300,4,4,5,69,1000,1,1,3,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,8750
1277,TOYOTA Corolla LIFTBACK 1.6 Linea Luna Liftback 4/5-Doors,78,3,1998,74926,Petrol,110,1,Silver,0,1600,5,4,5,85,1075,0,1,6,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,7600
1278,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,80,1,1998,74785,Petrol,110,1,Red,0,1600,5,4,5,85,1070,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,7145
1279,TOYOTA Corolla 1.6 16V WAGON LINEA TERRA Stationwagen,69,12,1998,74573,Petrol,110,1,Blue,0,1600,5,4,5,85,1085,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,8450
1280,TOYOTA Corolla 1.3i LINEA TERRA 2/3-Doors,75,6,1998,74567,Petrol,86,1,Red,0,1300,3,4,5,19,1015,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5950
1281,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,80,1,1998,74196,Petrol,110,0,Blue,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,1,9000
1282,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,80,1,1998,74151,Petrol,110,1,Red,0,1600,3,4,5,69,1050,0,1,3,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,7250
1283,TOYOTA Corolla 1.6 16V HATCHB S 2/3-Doors,75,6,1998,74096,Petrol,110,1,Black,0,1600,3,4,5,69,1050,0,1,3,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,7400
1284,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,79,2,1998,74093,Petrol,110,1,Silver,0,1600,5,4,5,85,1075,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,8800
1285,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,71,10,1998,74000,Petrol,110,0,Blue,0,1600,3,4,5,69,1050,0,0,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,7750
1286,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,75,6,1998,74000,Petrol,86,1,Black,0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,7500
1287,TOYOTA Corolla 1.3 SDN LINEA TERRA AUT 4/5-Doors,78,3,1998,73638,Petrol,86,1,Grey,1,1300,4,4,5,19,1015,0,1,12,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,8450
1288,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,75,6,1998,73460,Petrol,110,1,Blue,0,1600,5,4,5,85,1070,0,1,3,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,7400
1289,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,80,1,1998,73200,Petrol,110,1,Black,0,1600,5,4,5,85,1070,0,1,3,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,7500
1290,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,76,5,1998,73116,Petrol,110,1,Green,0,1600,5,4,5,85,1075,0,1,3,0,1,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,8950
1291,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,70,11,1998,73014,Petrol,110,1,Blue,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1,8950
1292,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,77,4,1998,72703,Petrol,110,1,Blue,0,1600,3,4,5,69,1050,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,7950
1293,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,79,2,1998,72328,Petrol,110,1,Silver,0,1600,5,4,5,85,1075,0,1,3,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,7950
1294,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,78,3,1998,72222,Petrol,110,1,Red,0,1600,5,4,5,85,1070,0,1,3,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,7950
1295,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA AUT4 4/5-Doors,71,10,1998,72128,Petrol,107,1,Grey,1,1600,5,4,5,85,1100,0,1,3,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,8950
1296,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,78,3,1998,72090,Petrol,110,1,Red,0,1600,5,4,5,85,1070,1,1,3,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,7750
1297,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,78,3,1998,72000,Petrol,110,1,Green,0,1600,4,4,5,69,1035,1,0,3,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,8250
1298,TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA 2/3-Doors,78,3,1998,72000,Petrol,110,0,Grey,0,1600,3,4,5,85,1055,1,1,3,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,7950
1299,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,77,4,1998,71900,Petrol,86,1,Green,0,1300,3,4,5,69,1015,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7750
1300,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,77,4,1998,71825,Petrol,110,0,Grey,0,1600,5,4,5,85,1075,0,1,3,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,8500
1301,TOYOTA Corolla 1.6 Terra LB 4/5-Doors,80,1,1998,71740,Petrol,110,1,Silver,0,1600,5,4,5,85,1070,0,1,6,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,6950
1302,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,80,1,1998,71500,Petrol,110,1,Grey,0,1600,4,4,5,69,1035,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7500
1303,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,79,2,1998,71359,Petrol,110,1,Grey,0,1600,3,4,5,69,1050,1,1,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,7750
1304,TOYOTA Corolla 1.3 16v linea terra,79,2,1998,71263,Petrol,86,0,Red,0,1300,3,4,5,69,1015,0,0,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5950
1305,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,78,3,1998,71186,Petrol,110,0,Green,0,1600,3,4,5,69,1050,0,1,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,7500
1306,TOYOTA Corolla 1.3 Linea Terra Hatchback 2/3-Doors,72,9,1998,71054,Petrol,86,0,Red,1,1300,3,4,5,69,1045,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8950
1307,TOYOTA Corolla 1.6 VVTi Linea terra 2/3-Doors,76,5,1998,71000,Petrol,110,1,Green,0,1600,3,4,5,69,1050,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7950
1308,TOYOTA Corolla 1.6 lb aut 4/5-Doors,80,1,1998,70939,Petrol,110,1,Red,1,1600,5,4,5,85,1100,0,1,3,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,6900
1309,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,77,4,1998,70932,Petrol,110,1,Black,0,1600,3,4,5,69,1050,1,1,3,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,7450
1310,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA AUT4 2/3-Doors,80,1,1998,70597,Petrol,107,1,Grey,1,1600,3,4,5,85,1080,1,1,3,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,8500
1311,TOYOTA Corolla 1.6 WGN LINEA TERRA Stationwagen,73,8,1998,70482,Petrol,110,1,Red,0,1600,5,4,5,19,1075,0,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7500
1312,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,77,4,1998,70124,Petrol,110,1,Blue,0,1600,3,4,5,69,1050,1,1,3,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,8750
1313,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,76,5,1998,70039,Petrol,110,1,Grey,0,1600,3,4,5,69,1050,1,1,3,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,7500
1314,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,80,1,1998,69904,Petrol,110,0,Blue,0,1600,5,4,5,85,1070,0,1,3,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,9950
1315,TOYOTA Corolla 1.3 HB Linea Terra 2/3-Doors,75,6,1998,69388,Petrol,86,0,Blue,0,1300,3,4,5,69,1010,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7950
1316,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,75,6,1998,69320,Petrol,110,1,Red,0,1600,5,4,5,85,1070,1,1,3,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,9950
1317,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,78,3,1998,69000,Petrol,110,1,Grey,0,1600,5,4,5,85,1075,0,1,3,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,9250
1318,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,73,8,1998,68988,Petrol,86,1,Grey,0,1300,5,4,5,69,1035,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,9250
1319,TOYOTA Corolla 1.6 16V WAGON LINEA TERRA Stationwagen,79,2,1998,68945,Petrol,110,1,Grey,0,1600,5,4,5,85,1085,1,1,3,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,9950
1320,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,74,7,1998,68285,Petrol,110,1,Blue,0,1600,3,4,5,69,1050,1,1,3,1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,5950
1321,TOYOTA Corolla 1.6 16V LIFTBACK LINEA LUNA 4/5-Doors,76,5,1998,68000,Petrol,110,1,Black,0,1600,5,4,5,85,1075,0,1,3,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,7995
1322,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA AUT3 2/3-Doors,70,11,1998,68000,Petrol,86,1,Black,1,1300,3,4,5,69,1045,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,8950
1323,TOYOTA Corolla 1.3 16V SEDAN LINEA TERRA 4/5-Doors,75,6,1998,67451,Petrol,86,1,Red,0,1300,4,4,5,69,1000,0,1,3,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7450
1324,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,76,5,1998,67266,Petrol,86,1,Blue,0,1300,5,4,5,69,1035,0,1,3,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,8250
